publication_type	publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	coverage_depth	coverage_notes	publisher_name	linking_issn
serial	The Gardens' Bulletin Singapore	0374-7859		1891-04		1	2018-01	70	Supplement			pub_gardens-bulletin-singapore	fulltext		National Parks Board 01_serials-process.sh 1039816.IAILL.20220526.mrc 1039816.IAILL.20220526_all.mrc 1039816.IAILL.20220612.mrc 5gaps.txt ALL_20211205.jsonl ALL_20220116.jsonl ALL_20220128.jsonl ALL_20220217.jsonl ALL_20220221.jsonl ALL_20220301.jsonl ALL_20220307.jsonl ALL_20220320.jsonl ALL_20220418.jsonl ALL_20220510.jsonl ALL_20220516.jsonl ALL_20220526.jsonl ALL_20220612.jsonl ALL_20230727.jsonl ALL_20230824.jsonl ALL_20231115.jsonl ALL_20231115.jsonl.bak ALL_20240507.jsonl ALL_20240712.jsonl ALL_20250122.jsonl ALL_20250731.jsonl BOSTON_SCAN.tmp.jsonl GTU-OCLCs.tsv IA_Serials_20220510_test0001.mrc IA_Serials_20220510_test0002.mrc IA_Serials_20220516_test0001.mrc InternetArchive_Global_Serials_20230727.txt InternetArchive_Global_Serials_20230824.txt InternetArchive_Global_Serials_20231115.txt InternetArchive_Global_Serials_20231115.txt.bak InternetArchive_Global_Serials_20240507.txt InternetArchive_Global_Serials_20240712.txt InternetArchive_Global_Serials_20250122.txt InternetArchive_Serials_20211205.txt InternetArchive_Serials_20220116.txt InternetArchive_Serials_20220128.txt InternetArchive_Serials_20220217.txt InternetArchive_Serials_20220221.txt InternetArchive_Serials_20220301.txt InternetArchive_Serials_20220307.txt InternetArchive_Serials_20220320.txt InternetArchive_Serials_20220418.txt InternetArchive_Serials_20220510.txt InternetArchive_Serials_20220516.txt InternetArchive_Serials_20220526.txt InternetArchive_Serials_20220612.txt InternetArchive_Serials_KBART_20240712.zip InternetArchive_Serials_KBART_20250122.zip OCLC-record-matching-map.tsv OCN-already-present.tsv UHM-OCLCs-Sheet1.tsv allOCNs_20220127.tsv batch-check.sh check-these.tsv check-these_CHECKED_001.tsv check607.log check707.log check807.log check907.log count-identifers.sh exclude.lst gapcheck.py generate-serial-input.sh get-issues.sh homeideas.lst issn-wo-ocn.lst issn-wo-ocn.tsv last-issue-pre1950.tsv last-ocn-notmatch.tsv lhrgen.py multis-to-check.lst nogapcheck.log nogapcheck2.log nohup.out ocn-check.py ocn-remove-remaining.tsv ocn-to-remove.tsv serials_20211205.jsonl serials_20220116.jsonl serials_20220127_ORIG.jsonl serials_20220128.jsonl serials_20220217.jsonl serials_20220221.jsonl serials_20220301.jsonl serials_20220307.jsonl serials_20220320.jsonl serials_20220418.jsonl serials_20220510.jsonl serials_20220516.jsonl serials_20220526.jsonl serials_20220612.jsonl serials_20230727.jsonl serials_20230824.jsonl serials_20231115.jsonl serials_20240507.jsonl serials_20240712.jsonl serials_20250122.jsonl serials_20250731.jsonl setOCN.py test.tsv to-clean.lst wcat work Singapore Botanic Gardens	0374-7859
serial	Gas Abstracts 1945-1994	0016-4844		1945-04	1	1	1994-11	50	11-12			pub_gas-abstracts	fulltext		Institute Of Gas Technology	0016-4844
serial	Gas Heat in Industry 1950	0959-1974		1950-01	148	1	1950-12	159	12			pub_gas-heat-in-industry	fulltext		Arrow Press	0959-1974
serial	Gas International : Engineering and Management 1961-2005	1755-5477		1961-01	1	1	2005-12	45	10			pub_gas-international-engineering-and-management	fulltext		Institution of Gas Engineers & Managers	1755-5477
serial	Gas Journal 1849-1972	0960-1635		1849-02	1	1	1972-09	351	5676			pub_gas-journal	fulltext		Benn Publications Ltd	0960-1635
serial	Gas Separation & Purification 1989-1996	0950-4214		1989-03	3	1	1996-12	10	4			pub_gas-separation-purification	fulltext		ELSEVIER LTD.	0950-4214
serial	Gas World 1968-1987	0308-7654		1968-01	167	4351	1987-12	192	4828			pub_gas-world	fulltext		Euromoney Institutional Investor PLC	0308-7654
serial	Gas 1936-1973	0016-4836		1936-07	12	7	1973-12	49	12			pub_gas_journal	fulltext		Reed Business Information US	0016-4836
serial	Gastroenterologia 1966-1967	0012-2823		1966-01	105	1	1967-01	108	6			pub_gastroenterologia	fulltext		S Karger AG	0012-2823
serial	Gastroenterology 1969-2014	0016-5085		1969-01	56	1	2014-12	147	6			pub_gastroenterology	fulltext		ELSEVIER LTD.	0016-5085
serial	Gastroenterology Abstracts and Citations 1975-1978	0016-5093		1975-01	9	1-7	1978-12	12	12			pub_gastroenterology-abstracts-and-citations	fulltext		Superintendent of Government Documents	0016-5093
serial	Gastroenterology and Endoscopy News 1950-1991	0162-6566		1950-03	1	1	1991-12	42	12			pub_gastroenterology-and-endoscopy-news	fulltext		McMahon Publishing Group	0162-6566
serial	Gastroenterology Clinics of North America 1972-2007	0889-8553		1972-01	1	1	2007-12	36	4			pub_gastroenterology-clinics-of-north-america	fulltext		ELSEVIER LTD.	0889-8553
serial	Gastrointestinal Endoscopy 1949-2015	0016-5107		1949-12	2	1	2014-12	80	6			pub_gastrointestinal-endoscopy	fulltext		ELSEVIER LTD.	0016-5107
serial	Gastrointestinal Radiology 1981-1992	0364-2356		1981-01	6	1	1992-12	17	1			pub_gastrointestinal-radiology	fulltext		Springer Science & Business Media	0364-2356
serial	The Gatekeeper Series	1357-9258		1991-01		29	2015-03		155			pub_gatekeeper-series	fulltext		International Institute for Environment and Development	1357-9258
serial	Gateway 1980-2015	0198-9375		1980-06	1	1	2014-01	34				pub_gateway	fulltext		Missouri Historical Society Library and	0198-9375
serial	Gatfworld 1989-1996	1048-0293		1989-01	1	1	1996-11	8	6			pub_gatfworld	fulltext		Printing Industries of America	1048-0293
serial	Gather	2163-0941		1988-01	1	1	2016-12	29	10			pub_gather-welca	fulltext		Women of the Evangelical Lutheran Church in America (ELCA)	2163-0941
serial	GATN. German-American Trade News 1973-1980	0192-0103		1973-01	27	1	1980-11	34	6			pub_gatn-german-american-trade-news	fulltext		German-American Chamber of Commerce	0192-0103
serial	Gay Literature	0193-838X		1975-03		2	1976-12		5			pub_gay-literature	fulltext		State University of California, Fresno	0193-838X
serial	Gazette Archéologique	2022-4788		1875-01			1889-01	14				pub_gazette-archeologique	fulltext		A. Lévy	2022-4788
serial	Gazette des Beaux Arts	0016-5530		1859-01	1	2	1979-12	94	1331			pub_gazette-des-beaux-arts	fulltext		Societe Les Beaux Arts	0016-5530
serial	Gazette Medicale de France 1977-1980	0016-5557		1977-01	84	1	1980-12	87	39			pub_gazette-medicale-de-france	fulltext		Gazette Medicale de France	0016-5557
serial	Gay Community News (GCN) 1997-1998	0147-0728		1997-03	22	4	1998-03	23	4			pub_gcn-gay-community-news	fulltext		Northeastern University	0147-0728
serial	Geburtshilfe und Frauenheilkunde 1976-1978	0016-5751		1976-01	36	1	1978-12	38	12			pub_geburtshilfe-und-frauenheilkunde	fulltext		Georg Thieme Verlag Stuttgart	0016-5751
serial	GEC Journal of Science & Technology 1930-1983	0302-2587		1930-05	1	1	1983-01	49	1			pub_gec-journal-of-science-technology	fulltext		GEC Research Limited	0302-2587
serial	The GEC Journal of Technology 1983-1996	1367-0476		1962-01	29	1	1996-01	13	3			pub_gec-journal-of-technology	fulltext		GEC Research Limited	1367-0476
serial	GEC Review	0267-9337		1991-01	7	1	1998-01	13	3			pub_gec-review	fulltext		General Electric Co. plc.	0267-9337
serial	Gefahrstoffe - Reinhaltung der Luft	0949-8036		1969-01	29	1	1974-12	34	12			pub_gefahrstoffe-reinhaltung-der-luft	fulltext		VDI Fachmedien GmbH & C o. KG	0949-8036
serial	Gegenwart	0016-5867		1966-01	28	Supplement	2002-01		4			pub_gegenwart	fulltext		Gegenwart	0016-5867
serial	Gender and Education 1997-2006	0954-0253		1997-03	9	1	2006-11	18	6			pub_gender-and-education	fulltext		Taylor & Francis Ltd.	0954-0253
serial	Gender & History 1989-2013	0953-5233		1989-03	1	1	2013-08	25	3			pub_gender-history	fulltext		Blackwell Publishing Ltd.	0953-5233
serial	Gender in World Religion	1183-3491		1990-01	1		1993-01	4				pub_gender-in-world-religion	fulltext		Faculty of Religious Studies and Centre for Continuing Education, McGill University	1183-3491
serial	Gender Issues 1980-2013	1098-092X		1980-06	1	1	2013-12	30	1-4			pub_gender-issues	fulltext		Springer Science & Business Media	1098-092X
serial	Gender & Society 1987-2015	0891-2432		1987-03	1	1	2014-12	28	6			pub_gender-society	fulltext		SAGE PUBLICATIONS, INC.	0891-2432
serial	Genders 1988-1993	0894-9832		1988-03		1	1993-12		18			pub_genders	fulltext		University of Texas at Austin (University of Texas Press)	0894-9832
serial	Gene 1977-1997	0378-1119		1986-01	41	1	1997-11	201	1-2			pub_gene	fulltext		ELSEVIER LTD.	0378-1119
serial	Gene Regulatory Mechanisms 1982-2006	1874-9399		1986-02	866	1	2006-11	1759	11-12			pub_gene-regulatory-mechanisms	fulltext		ELSEVIER LTD.	1874-9399
serial	Genealogical Journal 1972-2004	0146-2229		1972-03	1	1	2004-01	32	4			pub_genealogical-journal	fulltext		Utah Genealogical Association	0146-2229
serial	Genealogists' Magazine 1969-1991	0016-6391		1969-03	16	1	1991-12	23	12			pub_genealogists-magazine	fulltext		Society of Genealogists	0016-6391
serial	General and Applied Entomology	0158-0760		1971-12	7		1998-08	28				pub_general-and-applied-entomology	fulltext		Entomological Society of New South Wales Inc. 01_serials-process.sh 1039816.IAILL.20220526.mrc 1039816.IAILL.20220526_all.mrc 1039816.IAILL.20220612.mrc 5gaps.txt ALL_20211205.jsonl ALL_20220116.jsonl ALL_20220128.jsonl ALL_20220217.jsonl ALL_20220221.jsonl ALL_20220301.jsonl ALL_20220307.jsonl ALL_20220320.jsonl ALL_20220418.jsonl ALL_20220510.jsonl ALL_20220516.jsonl ALL_20220526.jsonl ALL_20220612.jsonl ALL_20230727.jsonl ALL_20230824.jsonl ALL_20231115.jsonl ALL_20231115.jsonl.bak ALL_20240507.jsonl ALL_20240712.jsonl ALL_20250122.jsonl ALL_20250731.jsonl BOSTON_SCAN.tmp.jsonl GTU-OCLCs.tsv IA_Serials_20220510_test0001.mrc IA_Serials_20220510_test0002.mrc IA_Serials_20220516_test0001.mrc InternetArchive_Global_Serials_20230727.txt InternetArchive_Global_Serials_20230824.txt InternetArchive_Global_Serials_20231115.txt InternetArchive_Global_Serials_20231115.txt.bak InternetArchive_Global_Serials_20240507.txt InternetArchive_Global_Serials_20240712.txt InternetArchive_Global_Serials_20250122.txt InternetArchive_Serials_20211205.txt InternetArchive_Serials_20220116.txt InternetArchive_Serials_20220128.txt InternetArchive_Serials_20220217.txt InternetArchive_Serials_20220221.txt InternetArchive_Serials_20220301.txt InternetArchive_Serials_20220307.txt InternetArchive_Serials_20220320.txt InternetArchive_Serials_20220418.txt InternetArchive_Serials_20220510.txt InternetArchive_Serials_20220516.txt InternetArchive_Serials_20220526.txt InternetArchive_Serials_20220612.txt InternetArchive_Serials_KBART_20240712.zip InternetArchive_Serials_KBART_20250122.zip OCLC-record-matching-map.tsv OCN-already-present.tsv UHM-OCLCs-Sheet1.tsv allOCNs_20220127.tsv batch-check.sh check-these.tsv check-these_CHECKED_001.tsv check607.log check707.log check807.log check907.log count-identifers.sh exclude.lst gapcheck.py generate-serial-input.sh get-issues.sh homeideas.lst issn-wo-ocn.lst issn-wo-ocn.tsv last-issue-pre1950.tsv last-ocn-notmatch.tsv lhrgen.py multis-to-check.lst nogapcheck.log nogapcheck2.log nohup.out ocn-check.py ocn-remove-remaining.tsv ocn-to-remove.tsv serials_20211205.jsonl serials_20220116.jsonl serials_20220127_ORIG.jsonl serials_20220128.jsonl serials_20220217.jsonl serials_20220221.jsonl serials_20220301.jsonl serials_20220307.jsonl serials_20220320.jsonl serials_20220418.jsonl serials_20220510.jsonl serials_20220516.jsonl serials_20220526.jsonl serials_20220612.jsonl serials_20230727.jsonl serials_20230824.jsonl serials_20231115.jsonl serials_20240507.jsonl serials_20240712.jsonl serials_20250122.jsonl serials_20250731.jsonl setOCN.py test.tsv to-clean.lst wcat work Entomology Department	0158-0760
serial	General and Comparative Endocrinology	0016-6480		1965-02	5	1	1998-03	109	3			pub_general-and-comparative-endocrinology	fulltext		ELSEVIER LTD.	0016-6480
serial	General Dentistry 1970-2007	0363-6771		1970-03	18	1	2007-11	55	SUPPLEMENT			pub_general-dentistry	fulltext		Academy of General Dentistry	0363-6771
serial	General Electric Review 1952-1958	0095-9480		1924-01	27	1	1958-11	61	6			pub_general-electric-review	fulltext		Out-of-copyright	0095-9480
serial	General Hospital Psychiatry 1979-2004	0163-8343		1983-04	5	1	2004-11	26	6			pub_general-hospital-psychiatry	fulltext		ELSEVIER LTD.	0163-8343
serial	General Linguistics 1955-1966	0016-6553		1955-03	1-5	2	1997-01	35				pub_general-linguistics	fulltext			0016-6553
serial	General Practice Clinics 1949-1950	0097-1634		1949-01	6	1	1950-12	7	12			pub_general-practice-clinics	fulltext		Washington Institute of Medicine	0097-1634
serial	General Relativity and Gravitation 1970-2015	0001-7701		1970-01	1	1	2011-12	43	12			pub_general-relativity-and-gravitation	fulltext		Springer Science & Business Media	0001-7701
serial	General Science Index	0162-1963		1978-06	1		2001-11	24	5			pub_general-science-index	fulltext		H.W. Wilson	0162-1963
serial	Biochimica et Biophysica Acta (BBA) - General Subjects 1982-1999	0304-4165		1982-02	714	1	1999-08	1428	2-3			pub_general-subjects	fulltext		ELSEVIER LTD.	0304-4165
serial	Generations 1993-2011	0738-7806		1983-09	8	1	2018-12	42	4			pub_generations	fulltext		American Society on Aging	0738-7806
serial	Genes & Development 1990-2009	0890-9369		1990-01	4	1	2009-12	23	24			pub_genes-development	fulltext		Cold Spring Harbor Laboratory Press	0890-9369
serial	Genesee Farmer 1840-1865	0048-9239		1840-01	1	1	1865-12	26	12			pub_genesee-farmer	fulltext		Open Court Publishing Co	0048-9239
serial	Genesis 2 1979-1980	0016-6669		1979-09	11	1-2	1980-05	11	7			pub_genesis-2	fulltext		Incorporated	0016-6669
serial	Genesis III	0360-3601		1971-05	1	1	1975-04	5	4-5			pub_genesis-iii	fulltext		Philadelphia Task Force on Women in Religion	0360-3601
serial	Genetic Resources and Crop Evolution 1995-1996	0925-9864		1995-03	42	1	1996-12	43	6			pub_genetic-resources-and-crop-evolution	fulltext		Springer Science & Business Media	0925-9864
serial	Genetic, Social, and General Psychology Monographs 1985-2006	8756-7547		1985-02	111	1	2006-11	132	4			pub_genetic-social-and-general-psychology-monographs	fulltext		Kirkpatrick Jordon Foundation	1940-5286
serial	Genetica 1989-2008	0016-6707		1960-01	31	1-2	2008-11	133	3			pub_genetica	fulltext		Springer Science & Business Media	0016-6707
serial	Genetica Iberica 1974-1980	0016-6693		1974-01	26-27		1980-01	32	3-4			pub_genetica-iberica	fulltext		Genetica Iberka Departamento De Genetica	0016-6693
serial	Genetics 1916-2009	0016-6731		1916-01	1	1	2009-12	183	8			pub_genetics	fulltext		Genetics Society of America	0016-6731
serial	Genetics Research 1960-2012	0016-6723		1960-02	1	1	2012-12	94	6			pub_genetics-research	fulltext		Cambridge University Press	0016-6723
serial	Genetics, Selection, Evolution 1989-1999	0999-193X		1989-01	21	1	1999-09	31	5			pub_genetics-selection-evolution	fulltext		BioMed Central	0999-193X
serial	The Geneva Papers on Risk & Insurance 1981-2013	1018-5895		1981-01		18	2013-10	38	4			pub_geneva-papers-on-risk-insurance	fulltext		Palgrave Macmillan	1018-5895
serial	Genome 1989-2009	0831-2796		1989-01	31	1	2009-12	52	12			pub_genome	fulltext		Canadian Science Publishing NRC Research Press	0831-2796
serial	Genome Research	1088-9051		1991-02	1	2	2001-12	11	12			pub_genome-research	fulltext		Cold Spring Harbor Laboratory Press	1088-9051
serial	Genre (Norman)	0016-6928		1968-01	1	1	1969-12	2	4			pub_genre-norman	fulltext		Duke University Press	0016-6928
serial	Gentes Herbarum 1920-1984	0072-0879		1920-07	1	1	1984-07	12	4			pub_gentes-herbarum	fulltext		Cornell University	0072-0879
serial	The Gentleman and Lady's Town and Country Magazine; or, Repository of Instruction and Entertainment 1784	2161-1254		1784-05			1784-12					pub_gentleman-and-ladys-town-and-country-magazine	fulltext		Weeden and Barrett	2161-1254
serial	The Gentleman's Magazine 1731-1907	2043-3026		1731-01	1	1	1907-09	303	2120			pub_gentlemans-magazine	fulltext		Open Court Publishing Co	2043-3026
serial	The Gentlemen and Ladies' Town and Country Magazine 1789-1790	2161-1297		1789-02	1		1790-01	1				pub_gentlemen-and-ladies-town-and-country-magazine	fulltext		Nathaniel Coverly	2161-1297
serial	Genus	2035-5556		1965-01	21	1-4	1965-01	21	1-4			pub_genus	fulltext		SpringerOpen	0016-6987
serial	Geo	0196-1888		1982-01	4	1	1982-12	4	12			pub_geo	fulltext			0196-1888
serial	Geo-Marine Letters	0276-0460		1981-03	1	1	1996-01	16	4			pub_geo-marine-letters	fulltext		Springer Science & Business Media	0276-0460
serial	Geo-Marine Technology (GMT) 1964-1967	0435-4265		1964-11	1	1	1967-05	3	5			pub_geo-marine-technology	fulltext		Intel Inc.	0435-4265
serial	Geoarchaeology 1986-2002	0883-6353		1986-01	1	1	2002-12	17	8			pub_geoarchaeology	fulltext		Wiley Subscription Services, Inc.	0883-6353
serial	Bericht über das Geobotanische Forschungsinstitut Rübel in Zürich	0255-299X		1931-01			1939-01					pub_geobotanische-rubel-zurich	fulltext		Geobotanische Forschungsinstitut Rubel	0255-299X
serial	Geobyte 1986-1992	0885-6362		1986-03	1	2	1992-12	7	6			pub_geobyte	fulltext		American Association of Petroleum	0885-6362
serial	Geochemistry	0009-2819		1919-01	1	none	1992-12	52	4			pub_geochemistry	fulltext		Elsevier GmbH	0009-2819
serial	Geochemistry International 1964-1996	0016-7029		1964-01	1	1	1996-12	33	12			pub_geochemistry-international	fulltext		Springer Science & Business Media	0016-7029
serial	Geochimica et Cosmochimica Acta 1950-2011	0016-7037		1968-01	32		2011-12	75	24			pub_geochimica-et-cosmochimica-acta	fulltext		ELSEVIER LTD.	0016-7037
serial	Geoderma 1967-2007	0016-7061		1967-09	1	1	2007-08	140	4			pub_geoderma	fulltext		ELSEVIER LTD.	0016-7061
serial	Geodinamica Acta	0985-3111		1973-01	15	1-2	1974-11	16	5			pub_geodinamica-acta	fulltext		Taylor & Francis Inc.	0985-3111
serial	Geoforum 1970-2003	0016-7185		1970-01		1	2003-11	34	4			pub_geoforum	fulltext		ELSEVIER LTD.	0016-7185
serial	Geographica Helvetica 1950-1955	0016-7312		1946-01			1992-01	47	4			pub_geographica-helvetica	fulltext		Kummerly Und Frey Ag	0016-7312
serial	Geographical Abstracts. A, Landforms and the Quaternary	0268-7879		1972-01		1	1988-01		6			pub_geographical-abstracts-a	fulltext		Geo Abstracts Ltd	0268-7879
serial	Geographical Abstracts. B, Climatology and Hydrology	0268-7887		1966-01		1	1988-01		6			pub_geographical-abstracts-b	fulltext		Geo Abstracts Ltd	0268-7887
